ExpID,PublicationID,PublicationName,IonExpNum,Cells,CellClass,CellOrigin,CellCycle,DNAcontent,PhotonRadiation,PhotonExpNum,Ion,Charge,IrradiationConditions,LET,Energy,ax_paper,bx_paper,ai_paper,bi_paper,ax_fit,bx_fit,ai_fit,bi_fit
1088,113,schuff02,7,PDVC57,t,r,a,5.6,137Cs,2,1H,1,m,14.0,2.9,0.004,0.078,0.32,0.06,0.0,0.0602381622239749,0.670314569059964,0.0
1089,113,schuff02,8,PDVC57,t,r,a,5.6,137Cs,2,1H,1,m,26.0,1.4,0.004,0.078,0.67,0.23,0.0,0.0602381622239749,0.0,0.430820596754745
1090,113,schuff02,9,PDVC57,t,r,a,5.6,137Cs,2,6Li,3,m,100.0,3.58,0.004,0.078,1.59,0.0,0.0,0.0602381622239749,0.928577345131511,0.627240267817392
1091,113,schuff02,10,PDVC57,t,r,a,5.6,137Cs,2,7Li,3,m,269.0,0.99,0.004,0.078,1.88,0.0,0.0,0.0602381622239749,2.01566524324893,-0.11885982275529
1092,113,schuff02,11,V79,n,r,a,5.6,137Cs,3,1H,1,m,3.44,14.2,0.15,0.03,0.14,0.045,,,,
1093,114,williams78,1,H4,t,r,a,5.6,130kVp,1,1H,1,m,0.52,160.0,,,,,0.599419398231678,0.0,0.329175209434825,0.0370638273667469
1094,114,williams78,2,HD1,t,r,a,5.6,130kVp,2,1H,1,m,0.52,160.0,,,,,0.0106332895612401,0.0386036633892743,0.0842778777300163,0.0301610649983043
1095,115,guan15,1,H460,t,h,a,6.0,137Cs,1,1H,1,s,0.9,74.9,0.29,0.083,0.268,0.097,0.440487944563201,0.054130165867175,0.22106106004794,0.113394464445132
1096,115,guan15,2,H460,t,h,a,6.0,137Cs,1,1H,1,s,1.2,51.8,0.29,0.083,0.226,0.112,0.440487944563201,0.054130165867175,0.196004703128759,0.119970720844319
1097,115,guan15,3,H460,t,h,a,6.0,137Cs,1,1H,1,s,1.6,36.6,0.29,0.083,0.151,0.134,0.440487944563201,0.054130165867175,0.281105022725398,0.10089379056891
1098,115,guan15,4,H460,t,h,a,6.0,137Cs,1,1H,1,s,1.8,31.3,0.29,0.083,0.15,0.134,0.440487944563201,0.054130165867175,0.201862533998662,0.118687898981302
1099,115,guan15,5,H460,t,h,a,6.0,137Cs,1,1H,1,s,1.9,29.2,0.29,0.083,0.166,0.134,0.440487944563201,0.054130165867175,0.232896253416879,0.114852775637005
1100,115,guan15,6,H460,t,h,a,6.0,137Cs,1,1H,1,s,2.3,23.2,0.29,0.083,0.137,0.146,0.440487944563201,0.054130165867175,0.28475277345594,0.0977385897280107
1101,115,guan15,7,H460,t,h,a,6.0,137Cs,1,1H,1,s,3.0,16.8,0.29,0.083,0.206,0.125,0.440487944563201,0.054130165867175,0.361752580132898,0.0769167143291784
1102,115,guan15,8,H460,t,h,a,6.0,137Cs,1,1H,1,s,5.1,8.6,0.29,0.083,0.117,0.159,0.440487944563201,0.054130165867175,0.150260869884576,0.148518955682012
1103,115,guan15,9,H460,t,h,a,6.0,137Cs,1,1H,1,s,10.8,3.5,0.29,0.083,0.318,0.154,0.440487944563201,0.054130165867175,0.496446011459078,0.101895801735704
1104,115,guan15,10,H460,t,h,a,6.0,137Cs,1,1H,1,s,15.2,2.2,0.29,0.083,0.446,0.341,0.440487944563201,0.054130165867175,0.550393156907657,0.290580654431082
1105,115,guan15,11,H460,t,h,a,6.0,137Cs,1,1H,1,s,17.7,1.8,0.29,0.083,0.596,0.662,0.440487944563201,0.054130165867175,0.782550961385691,0.550410699329101
1106,115,guan15,12,H460,t,h,a,6.0,137Cs,1,1H,1,s,19.0,1.6,0.29,0.083,0.883,0.956,0.440487944563201,0.054130165867175,1.40962781688167,0.533488499275765
1107,115,guan15,13,H1437,t,h,a,6.0,137Cs,2,1H,1,s,0.9,74.9,0.05,0.041,0.077,0.028,,,0.0866381262567637,0.0264094605535928
1108,115,guan15,14,H1437,t,h,a,6.0,137Cs,2,1H,1,s,1.2,51.8,0.05,0.041,0.136,0.02,,,0.111979167788005,0.0262034408738701
1109,115,guan15,15,H1437,t,h,a,6.0,137Cs,2,1H,1,s,1.6,36.6,0.05,0.041,0.067,0.027,,,0.0956831821491809,0.0218850645035267
1110,115,guan15,16,H1437,t,h,a,6.0,137Cs,2,1H,1,s,1.8,31.3,0.05,0.041,0.059,0.038,,,0.108565160891874,0.0302127672880127
1111,115,guan15,17,H1437,t,h,a,6.0,137Cs,2,1H,1,s,1.9,29.2,0.05,0.041,0.094,0.031,,,0.123930912652266,0.0259792755016892
1112,115,guan15,18,H1437,t,h,a,6.0,137Cs,2,1H,1,s,2.3,23.2,0.05,0.041,0.096,0.032,,,0.149859887161692,0.024071403351167
1113,115,guan15,19,H1437,t,h,a,6.0,137Cs,2,1H,1,s,3.0,16.8,0.05,0.041,0.111,0.033,,,0.12772443785908,0.0301058592646545
1114,115,guan15,20,H1437,t,h,a,6.0,137Cs,2,1H,1,s,5.1,8.6,0.05,0.041,0.034,0.052,,,0.0780664031660581,0.0444953278428008
1115,115,guan15,21,H1437,t,h,a,6.0,137Cs,2,1H,1,s,10.8,3.5,0.05,0.041,0.119,0.054,,,0.259469900294406,0.0277599166264023
1116,115,guan15,22,H1437,t,h,a,6.0,137Cs,2,1H,1,s,15.2,2.2,0.05,0.041,0.18,0.095,,,0.259472409340582,0.0756002078817335
1117,115,guan15,23,H1437,t,h,a,6.0,137Cs,2,1H,1,s,17.7,1.8,0.05,0.041,0.328,0.149,,,0.454358100701623,0.104690964307461
1118,115,guan15,24,H1437,t,h,a,6.0,137Cs,2,1H,1,s,19.0,1.6,0.05,0.041,0.36,0.272,,,0.353484276783261,0.280295158825001
1119,116,bennett22,1,NFF28,n,h,a,6.0,137Cs,1,1H,1,m,1.26,50.0,,,,,0.378721593435529,-0.0285756939010082,0.0,0.074685293080288
1120,116,bennett22,2,NFF28,n,h,a,6.0,137Cs,1,1H,1,m,0.74,100.0,,,,,0.378721593435529,-0.0285756939010082,0.0,0.0799834334903992
1121,116,bennett22,3,NFF28,n,h,a,6.0,137Cs,1,1H,1,m,0.22,1000.0,,,,,0.378721593435529,-0.0285756939010082,0.142892125353203,0.0
1122,117,calipel15,1,NCM,n,h,a,6.0,6MV,1,12C,6,m,34.0,75.0,0.672,0.0,0.86,0.0,0.489649474633164,0.0,1.05014112961795,-0.0520937507933783
1123,117,calipel15,2,APFRE19,n,h,a,6.0,6MV,2,12C,6,m,34.0,75.0,0.488,0.029,1.149,0.0,0.561302103624848,0.0193339277462243,0.768394256438925,0.116934736625444
1124,117,calipel15,3,Sp6.5,n,h,a,6.0,6MV,3,12C,6,m,34.0,75.0,0.349,0.03,1.004,0.0,0.347448442397883,0.0316484799193013,1.2945714289292,-0.0977490602807672
1125,117,calipel15,4,MEL270,n,h,a,6.0,6MV,4,12C,6,m,34.0,75.0,0.289,0.048,1.163,0.0,0.218843152151595,0.0547046024486214,1.40540802132613,-0.0735884897635721
1126,117,calipel15,5,mu2,n,h,a,6.0,6MV,5,12C,6,m,34.0,75.0,0.327,0.027,,,0.332548626318827,0.0288033091112836,,
1127,117,calipel15,6,TP17,n,h,a,6.0,6MV,6,12C,6,m,34.0,75.0,0.228,0.037,,,0.252061002749449,0.0319642520844537,,
1128,117,calipel15,7,92.1,n,h,a,6.0,6MV,7,12C,6,m,34.0,75.0,0.159,0.06,0.91,0.0,0.131034947787303,0.0636712196700225,0.728537064123845,0.0
1129,117,calipel15,8,MKT-Br,n,h,a,6.0,6MV,8,12C,6,m,34.0,75.0,0.218,0.025,0.891,0.0,0.210172260007343,0.0260520374508402,1.18081669050345,-0.0689791097757497
1130,118,chapman79,1,V79,n,r,G1,5.6,250kVp,1,12C,6,s,40.0,58.5,,,,,0.205689678644573,0.0382488870429788,0.788389190014401,0.0412110620062038
1131,118,chapman79,2,V79,n,r,G1,5.6,250kVp,1,20Ne,10,s,108.0,60.6,,,,,0.205689678644573,0.0382488870429788,0.537532552698409,0.129661435102116
1132,118,chapman79,3,V79,n,r,G1,5.6,250kVp,1,40Ar,18,s,220.0,111.0,,,,,0.205689678644573,0.0382488870429788,0.767260164226683,0.0166697308644788
1133,119,chew18,1,T98G,t,h,a,6.0,200kVp,1,28Si,14,m,55.0,479.0,0.049,0.109,0.451,0.213,0.0,0.111285773464513,0.538075804847314,0.19956521957248
1134,119,chew18,2,T98G,t,h,a,6.0,200kVp,1,12C,6,m,100.0,18.8,0.049,0.109,0.935,0.025,0.0,0.111285773464513,0.909557951574582,0.0279775614273172
1135,119,chew18,3,T98G,t,h,a,6.0,200kVp,1,28Si,14,m,200.0,65.0,0.049,0.109,0.791,0.095,0.0,0.111285773464513,0.84893603900979,0.0847072509605981
1136,119,chew18,4,U87,t,h,a,6.0,200kVp,2,28Si,14,m,55.0,479.0,0.157,0.068,0.515,0.069,0.0773679268208325,0.0761235915971332,0.507017619134375,0.0684770776816587
1137,119,chew18,5,U87,t,h,a,6.0,200kVp,2,12C,6,m,100.0,18.8,0.157,0.068,1.102,0.039,0.0773679268208325,0.0761235915971332,1.22879071704525,-0.0818402081832917
1138,119,chew18,6,U87,t,h,a,6.0,200kVp,2,28Si,14,m,200.0,65.0,0.157,0.068,1.079,0.014,0.0773679268208325,0.0761235915971332,1.17146485032065,0.0
1139,119,chew18,7,LN18,t,h,a,6.0,200kVp,3,28Si,14,m,55.0,479.0,0.316,0.076,0.642,0.105,0.382558325560334,0.0668727885745241,0.639716162160229,0.106272275127956
1140,119,chew18,8,LN18,t,h,a,6.0,200kVp,3,12C,6,m,100.0,18.8,0.316,0.076,1.079,0.052,0.382558325560334,0.0668727885745241,1.08238991081363,0.0512471060818124
1141,119,chew18,9,LN18,t,h,a,6.0,200kVp,3,28Si,14,m,200.0,65.0,0.316,0.076,1.126,0.011,0.382558325560334,0.0668727885745241,1.20198493683619,0.0
1142,120,chew19,1,TG98G,t,h,a,6.0,200kVp,1,4He,2,m,2.3,139.0,0.049,0.109,0.045,0.116,0.0,0.111881733077901,0.0,0.113739097402782
1143,120,chew19,2,TG98G,t,h,a,6.0,200kVp,1,4He,2,m,13.0,15.4,0.049,0.109,0.141,0.104,0.0,0.111881733077901,0.218507087099264,0.0926722805508251
1144,120,chew19,3,TG98G,t,h,a,6.0,200kVp,1,12C,6,m,13.3,277.0,0.049,0.109,0.201,0.053,0.0,0.111881733077901,0.105353652414962,0.0567075786938033
1145,120,chew19,4,TG98G,t,h,a,6.0,200kVp,1,20Ne,10,m,30.0,413.0,0.049,0.109,0.292,0.141,0.0,0.111881733077901,0.279617657230146,0.137638025702419
1146,120,chew19,5,TG98G,t,h,a,6.0,200kVp,1,12C,6,m,85.0,22.9,0.049,0.109,0.643,0.075,0.0,0.111881733077901,0.595736893659397,0.0856191867834631
1147,120,chew19,6,TG98G,t,h,a,6.0,200kVp,1,20Ne,10,m,85.0,82.4,0.049,0.109,0.885,0.042,0.0,0.111881733077901,0.969223518534344,0.0240103708322253
1148,120,chew19,7,TG98G,t,h,a,6.0,200kVp,1,12C,6,m,100.0,18.8,0.049,0.109,0.935,0.025,0.0,0.111881733077901,0.901801732262106,0.0301952669694422
1149,120,chew19,8,U87,t,h,a,6.0,200kVp,2,12C,6,m,13.3,277.0,0.157,0.068,0.315,0.071,0.0806393472199974,0.0753797281945602,0.304269718379699,0.0685005450991429
1150,120,chew19,9,U87,t,h,a,6.0,200kVp,2,20Ne,10,m,30.0,413.0,0.157,0.068,0.596,0.029,0.0806393472199974,0.0753797281945602,0.558186601943523,0.0329833941651765
1151,120,chew19,10,U87,t,h,a,6.0,200kVp,2,12C,6,m,85.0,22.9,0.157,0.068,0.774,0.111,0.0806393472199974,0.0753797281945602,0.0,0.238976702844849
1152,120,chew19,11,U87,t,h,a,6.0,200kVp,2,20Ne,10,m,85.0,82.4,0.157,0.068,0.913,0.003,0.0806393472199974,0.0753797281945602,0.858886676997859,0.0
1153,120,chew19,12,U87,t,h,a,6.0,200kVp,2,12C,6,m,100.0,18.8,0.157,0.068,1.102,0.039,0.0806393472199974,0.0753797281945602,1.25972170218008,-0.092135461043136
1154,120,chew19,13,LN18,t,h,a,6.0,200kVp,3,4He,2,m,2.3,139.0,0.316,0.076,0.271,0.038,0.348130767850166,0.073550329580444,0.29527858364449,0.0356225439280298
1155,120,chew19,14,LN18,t,h,a,6.0,200kVp,3,4He,2,m,13.0,15.4,0.316,0.076,0.374,0.038,0.348130767850166,0.073550329580444,0.444789584425369,0.0305966300210467
1156,120,chew19,15,LN18,t,h,a,6.0,200kVp,3,12C,6,m,13.3,277.0,0.316,0.076,0.277,0.075,0.348130767850166,0.073550329580444,0.279898810331241,0.0756658932334783
1157,120,chew19,16,LN18,t,h,a,6.0,200kVp,3,20Ne,10,m,30.0,413.0,0.316,0.076,0.543,0.061,0.348130767850166,0.073550329580444,0.0,0.222561092317724
1158,120,chew19,17,LN18,t,h,a,6.0,200kVp,3,12C,6,m,85.0,22.9,0.316,0.076,0.853,0.227,0.348130767850166,0.073550329580444,0.838447197554616,0.234728847121826
1159,120,chew19,18,LN18,t,h,a,6.0,200kVp,3,20Ne,10,m,85.0,82.4,0.316,0.076,0.936,0.039,0.348130767850166,0.073550329580444,1.19585334106855,0.0
1160,120,chew19,19,LN18,t,h,a,6.0,200kVp,3,12C,6,m,100.0,18.8,0.316,0.076,1.079,0.052,0.348130767850166,0.073550329580444,1.25924080873208,0.0
1161,121,furusawa17,1,V79,n,r,a,5.6,200kVp,1,12C,6,m,13.0,289.0,0.192,0.018,0.199,0.0267,0.161223884801925,0.0191990131671289,0.175766001496423,0.0281799574347676
1162,121,furusawa17,2,V79,n,r,a,5.6,200kVp,1,28Si,14,m,55.0,479.0,0.192,0.018,0.521,0.0404,0.161223884801925,0.0191990131671289,0.552280562527445,0.0357535035737561
1163,121,furusawa17,3,V79,n,r,a,5.6,200kVp,1,40Ar,18,m,85.0,500.0,0.192,0.018,0.62,0.0506,0.161223884801925,0.0191990131671289,0.636149862617067,0.0551927822315034
1164,121,furusawa17,4,V79,n,r,a,5.6,200kVp,1,40Ar,18,m,85.0,500.0,0.192,0.018,0.593,0.0712,0.161223884801925,0.0191990131671289,,
1165,121,furusawa17,5,V79,n,r,a,5.6,200kVp,1,12C,6,m,100.0,18.8,0.192,0.018,0.8,0.0261,0.161223884801925,0.0191990131671289,0.738178269495966,0.0377199577643797
1166,121,furusawa17,6,V79,n,r,a,5.6,200kVp,1,12C,6,m,100.0,18.8,0.192,0.018,0.823,0.0259,0.161223884801925,0.0191990131671289,,
1167,121,furusawa17,7,V79,n,r,a,5.6,200kVp,1,56Fe,26,m,200.0,425.0,0.192,0.018,0.822,0.0483,0.161223884801925,0.0191990131671289,1.02788109034731,0.0
1168,121,furusawa17,8,V79,n,r,a,5.6,200kVp,1,56Fe,26,m,440.0,117.3,0.192,0.018,0.612,0.0273,0.161223884801925,0.0191990131671289,0.570899671667933,0.0320729870582665
1169,121,furusawa17,9,V79,n,r,a,5.6,200kVp,1,56Fe,26,m,860.0,47.8,0.192,0.018,0.398,0.0193,0.161223884801925,0.0191990131671289,0.394689264386046,0.0192199876574347
1170,122,gong07,1,SMMC-7721,t,h,a,6.0,8MV,1,12C,6,m,35.0,68.0,,,,,0.0,0.0541621126515245,0.416443657407846,0.0138381565655444
1171,123,konings19,1,MCF-7,t,h,a,6.0,320kVp,1,12C,6,m,73.0,27.7,,,,,0.0,0.179033361709229,2.68725359426743,-0.327597660503777
1172,124,matsumoto18,1,B16/BL6,t,r,a,5.6,200kVp,1,12C,6,s,14.0,254.0,,,,,0.180231907021899,0.0405695282475003,0.187390129864127,0.0608601498516968
1173,124,matsumoto18,2,B16/BL6,t,r,a,5.6,200kVp,1,12C,6,s,50.0,44.2,,,,,0.180231907021899,0.0405695282475003,0.634371416612002,0.0374120407663536
1174,124,matsumoto18,3,B16/BL6,t,r,a,5.6,200kVp,1,12C,6,s,75.0,26.8,,,,,0.180231907021899,0.0405695282475003,0.838867803098665,0.0556493951422605
1175,125,mein19,1,Renca,n,h,a,6.0,60Co,1,4He,1,m,5.33,46.3,0.034,0.018,0.039,0.029,,,0.0,0.0398203067437402
1176,125,mein19,2,Renca,n,h,a,6.0,60Co,1,4He,1,m,14.81,13.1,0.034,0.018,0.094,0.046,,,0.157238388212477,0.0231543220044133
1177,125,mein19,3,Renca,n,h,a,6.0,60Co,1,4He,1,s,4.78,53.1,0.05,0.023,0.076,0.024,,,0.0787241709537507,0.0232749809127416
1178,125,mein19,4,Renca,n,h,a,6.0,60Co,1,4He,1,s,10.18,20.8,0.05,0.023,0.15,0.018,,,0.140710153466588,0.0200626077458311
1179,125,mein19,5,Renca,n,h,a,6.0,60Co,1,4He,1,s,15.37,12.5,0.05,0.023,0.201,0.017,,,0.207223821828962,0.016313966854177
1180,125,mein19,6,Renca,n,h,a,6.0,60Co,1,4He,1,s,26.52,6.4,0.05,0.023,0.305,0.022,,,0.248614879385686,0.0336170403712223
1181,126,schlag81,1,V79,n,r,a,5.6,60Co,1,4He,2,m,120.0,3.4,,,,,0.12973259928674,0.0187408146964015,1.07762979417319,0.0
1182,127,staab04,1,V79-37A,n,r,a,5.6,250kVp,1,12C,6,m,18.0,171.0,0.155,0.025,,,0.180116287876488,0.0192139679791671,0.283944446576423,0.0248157360999707
1183,127,staab04,2,V79-37A,n,r,a,5.6,250kVp,1,12C,6,s,60.0,35.2,0.155,0.025,,,0.180116287876488,0.0192139679791671,0.616662892180511,0.0166383878215198
1184,128,topsch07,1,SiHa,t,h,a,6.0,250kVp,1,12C,6,s,11.5,363.0,0.344,0.011,0.406,,0.384648750063855,0.00623524643297297,0.412712782573981,0.0
1185,128,topsch07,2,SiHa,t,h,a,6.0,250kVp,1,12C,6,s,90.0,21.4,0.344,0.011,0.871,,0.384648750063855,0.00623524643297297,0.876258529515638,0.0
1186,128,topsch07,3,WiDr,t,h,a,6.0,250kVp,2,12C,6,s,11.5,363.0,0.107,0.036,0.029,0.054,0.111264495152432,0.0345958905863098,0.175779016198237,0.0349355093465505
1187,128,topsch07,4,WiDr,t,h,a,6.0,250kVp,2,12C,6,s,90.0,21.4,0.107,0.036,0.243,0.125,0.111264495152432,0.0345958905863098,0.459593773998504,0.0821328131465401
1188,129,wang08,1,NHDF,t,h,a,6.0,250kVp,1,12C,6,m,13.7,266.0,0.408,0.098,0.503,0.172,0.412269150716982,0.0930959127081344,0.478303010930262,0.180641912393874
1189,129,wang08,2,AG1522B,t,h,a,6.0,250kVp,2,12C,6,m,16.6,195.0,0.317,0.076,0.368,0.112,0.507976209352392,0.0281483701550222,0.394544127850509,0.108413728736906
1190,129,wang08,3,NHDF,t,h,a,6.0,250kVp,3,12C,6,m,153.5,11.0,0.32,0.072,2.006,,0.227028520394155,0.0902197911597562,2.18086078146103,-0.0897824911394866
1191,130,petrovic20,1,CRL5876,t,h,a,6.0,60Co,1,1H,1,s,4.7,9.8,0.166,0.042,0.236,0.057,0.265319031839772,0.0203409115470979,0.313663985933494,0.0520912489640863
1192,130,petrovic20,2,CRL5876,t,h,a,6.0,60Co,1,12C,6,s,208.0,7.4,0.166,0.042,0.529,0.151,0.265319031839772,0.0203409115470979,0.593372477803949,0.16321885352046
1193,130,petrovic20,3,CRL5876,t,h,a,6.0,60Co,1,12C,6,m,197.0,7.9,0.166,0.042,0.652,0.392,0.265319031839772,0.0203409115470979,1.36213078651288,0.0
1194,130,petrovic20,4,HTB177,t,h,a,6.0,60Co,2,1H,1,s,4.7,9.8,0.12,0.05,0.383,0.069,0.115500493974964,0.0521687814726972,0.486862134928957,0.0490230692371991
1195,130,petrovic20,5,HTB177,t,h,a,6.0,60Co,2,12C,6,s,208.0,7.4,0.12,0.05,0.9,0.099,0.115500493974964,0.0521687814726972,1.27973995986102,-0.057866280757511
1196,130,petrovic20,6,HTB177,t,h,a,6.0,60Co,2,12C,6,m,197.0,7.9,0.12,0.05,1.039,0.221,0.115500493974964,0.0521687814726972,1.39061654899671,-0.0323649432070216
1197,130,petrovic20,7,HTB140,t,h,a,6.0,60Co,3,1H,1,s,4.7,9.8,0.036,0.0,0.073,0.0,0.0318703932443578,0.0,0.100956059272873,-0.00294616569133699
1198,130,petrovic20,8,HTB140,t,h,a,6.0,60Co,3,12C,6,s,208.0,7.4,0.036,0.0,0.173,0.0,0.0318703932443578,0.0,0.233829572783202,-0.00628913115940538
1199,130,petrovic20,9,HTB140,t,h,a,6.0,60Co,3,12C,6,m,197.0,7.9,0.036,0.0,0.246,0.0,0.0318703932443578,0.0,0.350063085777844,-0.0141062527890493
1200,130,petrovic20,10,MCF-7,t,h,a,6.0,60Co,4,1H,1,s,4.7,9.8,0.064,0.057,0.203,0.096,0.0,0.0762737685036052,0.426690097655706,0.0356670755271823
1201,130,petrovic20,11,MCF-7,t,h,a,6.0,60Co,4,12C,6,s,208.0,7.4,0.064,0.057,0.587,0.091,0.0,0.0762737685036052,1.0308824980584,0.0
1202,130,petrovic20,12,MCF-7,t,h,a,6.0,60Co,4,12C,6,m,197.0,7.9,0.064,0.057,0.723,0.135,0.0,0.0762737685036052,1.1495640645605,0.0
1203,130,petrovic20,13,HTB140,t,h,a,6.0,60Co,3,12C,6,m,84.7,27.4,0.036,0.0,0.163,0.0,0.0318703932443578,0.0,,
1204,130,petrovic20,14,HTB140,t,h,a,6.0,60Co,3,12C,6,m,197.2,9.76,0.036,0.0,0.246,0.0,0.0318703932443578,0.0,,
1205,130,petrovic20,15,HTB140,t,h,a,6.0,60Co,3,12C,6,m,248.2,7.28,0.036,0.0,0.278,0.0,0.0318703932443578,0.0,,
1206,130,petrovic20,16,HTB140,t,h,a,6.0,60Co,3,12C,6,m,382.4,4.7,0.036,0.0,0.201,0.0,0.0318703932443578,0.0,,
1207,130,petrovic20,17,HTB140,t,h,a,6.0,60Co,3,12C,6,m,746.6,1.8,0.036,0.0,0.154,0.0,0.0318703932443578,0.0,,
1208,131,sokol17,1,CHO,n,r,a,5.6,250kVp,1,16O,8,m,22.0,320.0,0.239,0.018,0.32,0.041,0.252588500203763,0.0171307215921966,0.490343749202696,0.0
1209,131,sokol17,2,CHO,n,r,a,5.6,250kVp,1,16O,8,m,27.0,220.0,0.239,0.018,0.47,0.028,0.252588500203763,0.0171307215921966,1.0606371317022,0.0
1210,131,sokol17,3,CHO,n,r,a,5.6,250kVp,1,16O,8,m,29.0,194.0,0.239,0.018,0.561,0.027,0.252588500203763,0.0171307215921966,1.00532974276934,0.0484697445469679
1211,131,sokol17,4,CHO,n,r,a,5.6,250kVp,1,16O,8,m,51.0,89.5,0.239,0.018,0.86,0.0,0.252588500203763,0.0171307215921966,0.874651684444298,0.0
1212,131,sokol17,5,CHO,n,r,a,5.6,250kVp,1,16O,8,m,62.0,71.0,0.239,0.018,1.159,0.0,0.252588500203763,0.0171307215921966,0.670383258695614,0.0
1213,131,sokol17,6,CHO,n,r,a,5.6,250kVp,1,16O,8,m,276.0,10.8,0.239,0.018,1.05,0.0,0.252588500203763,0.0171307215921966,0.468493326295307,0.0287137058355818
1214,131,sokol17,7,CHO,n,r,a,5.6,250kVp,1,16O,8,m,754.0,1.9,0.239,0.018,0.486,0.0,0.252588500203763,0.0171307215921966,0.320410419625238,0.0411712979514602
1215,131,sokol17,8,CHO,n,r,a,5.6,250kVp,2,16O,8,m,23.0,280.0,0.216,0.019,0.17,0.046,0.216792133559436,0.0194061869725761,0.175849496993412,0.045062683586664
1216,131,sokol17,9,CHO,n,r,a,5.6,250kVp,2,16O,8,m,38.0,146.0,0.216,0.019,0.389,0.044,0.216792133559436,0.0194061869725761,0.367703184310386,0.0450633189086574
1217,131,sokol17,10,CHO,n,r,a,5.6,250kVp,2,16O,8,m,83.0,46.8,0.216,0.019,0.734,0.0,0.216792133559436,0.0194061869725761,0.674367672296436,0.0313083150482124
1218,131,sokol17,11,CHO,n,r,a,5.6,250kVp,2,16O,8,m,166.0,19.6,0.216,0.019,0.794,0.0,0.216792133559436,0.0194061869725761,0.681962984099163,0.0364142523434448
1219,131,sokol17,12,CHO,n,r,a,5.6,250kVp,2,16O,8,m,670.0,3.0,0.216,0.019,0.497,0.0,0.216792133559436,0.0194061869725761,0.497492158339421,0.0
